time,gFx,gFy,gFz,TgF
0.004344653,-0.1449,-0.0489,0.9824,0.994
0.004819384,-0.1434,-0.0503,0.9831,0.995
0.005108077,-0.1417,-0.0530,0.9833,0.995
0.005353961,-0.1410,-0.0542,0.9846,0.996
0.005607423,-0.1432,-0.0559,0.9853,0.997
0.00584823,-0.1422,-0.0584,0.9831,0.995
0.00608923,-0.1422,-0.0589,0.9828,0.995
0.006326615,-0.1412,-0.0596,0.9843,0.996
0.00859073,-0.1415,-0.0621,0.9860,0.998
0.009343807,-0.1415,-0.0616,0.9860,0.998
0.011240923,-0.1437,-0.0601,0.9848,0.997
0.013232961,-0.1449,-0.0611,0.9838,0.996
0.015333692,-0.1468,-0.0603,0.9814,0.994
0.017237153,-0.1495,-0.0591,0.9833,0.996
0.019311846,-0.1520,-0.0586,0.9833,0.997
0.021180115,-0.1534,-0.0574,0.9806,0.994
0.025281692,-0.1549,-0.0567,0.9794,0.993
0.025885307,-0.1546,-0.0540,0.9797,0.993
0.0269115,-0.1554,-0.0537,0.9792,0.993
0.02899573,-0.1566,-0.0533,0.9794,0.993
0.030865076,-0.1590,-0.0540,0.9787,0.993
0.032829807,-0.1600,-0.0535,0.9802,0.995
0.034717346,-0.1603,-0.0535,0.9811,0.996
0.036733884,-0.1608,-0.0525,0.9809,0.995
0.038686538,-0.1603,-0.0525,0.9811,0.996
0.048481461,-0.1610,-0.0518,0.9819,0.996
0.049001923,-0.1620,-0.0508,0.9824,0.997
0.049278961,-0.1617,-0.0511,0.9836,0.998
0.049527653,-0.1622,-0.0515,0.9846,0.999
0.049768538,-0.1610,-0.0520,0.9833,0.998
0.052036807,-0.1617,-0.0503,0.9836,0.998
0.05272173,-0.1630,-0.0518,0.9848,1.000
0.054446,-0.1625,-0.0515,0.9863,1.001
0.056788461,-0.1617,-0.0508,0.9870,1.001
0.058610538,-0.1605,-0.0513,0.9868,1.001
0.060631076,-0.1608,-0.0503,0.9860,1.000
0.062502923,-0.1603,-0.0491,0.9882,1.002
0.064422,-0.1595,-0.0489,0.9885,1.002
0.066992384,-0.1588,-0.0493,0.9890,1.003
0.068504384,-0.1586,-0.0481,0.9875,1.001
0.07033,-0.1593,-0.0479,0.9877,1.002
0.073652192,-0.1590,-0.0457,0.9880,1.002
